,Player_Name,Height,Weight,Age,Preferred_foot,overall_score,potential_score,Ball_Skills,Defence,Mental,Passing,Physical,Shooting,Goalkeeping,Weekly_Wage,Market_Value
1697,Eraso,180,71,30,Right,75,75,74,56,77.6,73.67,59.71,61.75,11.4,13000,5500000
1698,Joelinton,186,81,24,Right,75,81,74.5,38.33,68,57.67,76.57,63.62,11.2,34000,9000000
1699,Carraça,177,70,27,Right,75,76,73,72,71,71.67,72.43,62.88,13.2,11500,6000000
1700,Ali Adnan,185,70,26,Left,75,76,77.5,71.67,73.6,69.67,76.29,68.5,11.8,7900,6000000
1701,Enes Ünal,187,78,23,Right,75,81,76.5,30.33,62.8,59,73.43,73.75,11.2,24000,9000000
1702,Marvelous Nakamba,176,76,26,Left,75,78,70.5,76,71.2,63.67,74.57,47.88,11.4,44000,6500000
1703,Rick Karsdorp,184,80,25,Right,75,77,75,72,69.8,74,75.29,63.62,13,37000,6500000
1704,Zinedine Ferhat,183,77,27,Right,75,75,76.5,28.33,52.4,75,70,58.75,12,22000,6000000
1705,Bernard Mensah,180,65,25,Right,75,80,77.5,57.33,69.8,70.33,69.86,67.5,12.2,14000,8500000
1706,Andrés Cubas,166,60,24,Right,75,82,70,77.67,74.2,69.67,69.57,48.38,10.4,17500,10500000
1707,Mathias Normann,179,75,24,Right,75,81,75,68.67,72,72,76,58.62,9.8,,
1708,Ondrej Duda,181,75,25,Right,75,79,80,58.67,63,69.67,67.86,69.5,13.4,24000,8000000
1709,Aaron Long,185,86,27,Right,75,78,62.5,74.33,67.8,57,77.14,42.75,10.6,7900,6500000
1710,Núrio Fortuna,177,73,25,Left,75,78,72,71.33,70.6,66.33,81.14,60.12,9,18500,7000000
1711,Erik Thommy,174,70,26,Right,75,76,76,32,53.2,70.67,69.57,67.38,11.2,22000,6500000
1712,Enzo Crivelli,184,79,25,Right,75,79,71,24.33,67.6,60.67,63.43,67.5,11,34000,8000000
1713,Alfredo Morelos,177,79,24,Right,75,82,72,35.67,67.6,62.33,82,62.38,11,44000,11500000
1714,Joe Lolley,178,72,28,Left,75,75,77,48.67,60.8,68,72.86,66.75,12.8,45000,6000000
1715,Michael Barrios,162,65,29,Right,75,75,71.5,36.67,62.6,68.67,77.14,63,10.4,9000,5500000
1716,Nikola Vukčević,184,76,28,Left,75,75,72,71.67,78,67.67,62.71,60.62,13.4,23000,5500000
1717,Serhiy Sydorchuk,185,79,29,Right,75,75,71,71.67,72.6,66,65.14,51.12,12.6,16000,4800000
1718,Lovre Kalinić,201,99,30,Left,75,75,13,15.67,39.6,16.33,41.71,18.75,70.4,36000,3700000
1719,Ryan Thomas,174,64,25,Right,75,77,78.5,58.67,71.6,73,72.86,61.12,9,16000,7000000
1720,Philip Billing,197,80,24,Left,75,81,75,76.67,76.6,71,64.43,69.25,11,12500,9000000
1721,Gastón Silva,185,74,26,Left,75,78,68.5,74.67,68.2,71.33,69.14,61,9.8,20000,7000000
1722,Demarai Gray,180,74,24,Right,75,79,80.5,39.33,53,65.33,72.71,60.5,10.2,55000,8000000
1723,Mattia Zaccagni,177,63,25,Right,75,80,78.5,62.67,69.2,74.33,63,60.25,11.6,26000,8500000
1724,Ángel Romero,176,73,28,Right,75,75,76.5,47.67,66,68.33,76.43,67.25,13.6,21500,6000000
1725,Juan Dinenno,187,84,26,Right,75,78,69.5,20.33,57,51.67,69.57,70,10.8,14500,7500000
1726,Oliver McBurnie,191,77,24,Right,75,79,72,27,64.6,55,66.57,62.75,12.4,31000,8000000
1727,Embarba,173,66,28,Right,75,75,73.5,47.33,64.4,73,73.57,61.88,10,9700,5500000
1728,Georges-Kévin Nkoudou,175,72,25,Right,75,78,78,36,56.2,67.33,78.14,64.88,10,50000,7500000
1729,Yony González,184,81,26,Right,75,76,70.5,54,63.8,69,85.29,62.88,11.2,12000,6500000
1730,Rodrigo Battaglia,187,79,29,Right,75,75,75,77.67,77.4,66.33,68.71,62,7.8,13500,5500000
1731,Camarasa,183,77,26,Right,75,78,76.5,70.33,71.8,73.67,67.43,69.5,10.6,21500,7500000
1732,David von Ballmoos,192,90,25,Right,75,81,23,16.33,39.4,26,54.86,22.38,74.4,15000,7000000
1733,Guillermo Maripán,193,83,26,Right,75,77,49.5,76,65,58.67,49.14,37.88,10.8,38000,6000000
1734,Alejandro Silva,178,68,31,Right,75,75,77,67.33,71.6,72.33,82.43,65,13,18000,5500000
1735,Facundo Sánchez,176,77,30,Right,75,75,72.5,71.67,67.8,62.33,79.86,56.5,10.8,15000,4800000
1736,Didier Ndong,180,75,26,Right,75,78,74.5,72.33,73.4,72.67,71.57,60.38,12.2,13500,6500000
1737,Khama Billiat,170,60,30,Right,75,75,79,44,63.8,69.33,77.29,70.75,9.4,18500,5500000
1738,Zainadine,178,70,32,Right,75,75,61.5,76,68.8,60.33,73.57,54,13.6,10000,3600000
1739,Andre Blake,193,79,29,Right,75,77,19.5,13.67,36,25.67,51.71,20.62,73.2,6700,4700000
1740,Rúben Semedo,189,84,26,Right,75,78,64.5,74.33,69.6,56.67,69.29,47.75,11.8,15000,6500000
1741,Wesley Hoedt,188,77,26,Left,75,78,62,76.33,65,70,62.71,52,11.4,42000,6500000
1742,Anwar El Ghazi,189,90,25,Right,75,78,77.5,25,60.4,67,67.71,73,10.8,50000,7500000
1743,Yuriy Gazinskiy,184,75,31,Right,75,75,71,72.67,68.4,70,67.57,53.12,12.6,,
1744,Danilo,170,72,28,Left,75,75,74,74.67,70.8,69.33,75,56.88,11.6,17500,5000000
1745,Tin Jedvaj,184,82,24,Right,75,81,63,74.33,68.8,65,70.14,49,12,38000,8000000
1746,Uroš Spajić,184,83,27,Right,75,76,61,75,67.2,53.33,69.14,44.12,11.4,12500,5500000
1747,Maxwel Cornet,179,69,24,Left,75,80,73.5,58.33,68.2,68,81.57,70.38,11.6,48000,8500000
1748,Youssouf Sabaly,173,68,27,Right,75,75,72.5,74.33,71.6,68.67,72.29,42.75,10.8,26000,5500000
1749,Deniz Türüç,177,72,27,Left,75,75,75,55.67,68,79,72.29,69.25,12.2,55000,6000000
1750,Alexander Schlager,184,77,24,Right,75,79,18,19.33,30,21,41.29,20.5,73,15500,6500000
1751,Bartłomiej Drągowski,188,74,23,Right,75,82,19,17.33,38.4,28.67,47.29,20.12,74,26500,9500000
1752,Robert Skov,185,81,24,Left,75,81,76,66.33,71,76.33,72.14,77.12,14,24000,8500000
1753,Jonathan Silva,178,72,26,Left,75,78,72.5,73.67,71.4,68.67,71.86,63.62,10.6,12000,7000000
1754,Guido Herrera,187,83,28,Left,75,77,20,18.67,39,21.33,58.71,22.5,73.8,12000,4800000
1755,Adrien Hunou,179,70,26,Right,75,77,76.5,50,71.2,69.33,71.86,71,8.8,42000,7000000
1756,Lucas Menossi,169,70,27,Right,75,78,73,67,72,72.33,77.29,63.12,10.2,18000,6500000
1757,Ciro Rius,171,72,31,Right,75,75,75.5,51,69.4,72,73.57,62.88,12.6,15000,4700000
1758,Alejandro Donatti,192,86,33,Right,75,75,56,74,67.4,58.67,56.86,63.38,11.2,18000,2700000
1759,Mariano Bíttolo,174,66,30,Left,75,75,69.5,69.33,67.8,76,73.71,49.75,12,13500,4800000
1760,Lautaro Giannetti,184,79,26,Right,75,80,56,77,62,52.33,72.57,38.25,12.4,15000,7500000
1761,Édson Puch,169,72,34,Right,75,75,76.5,40,63.4,66,78.86,59.62,9.4,18000,3500000
1762,Julio Furch,188,88,31,Right,75,75,71.5,30.33,67.4,59,64.71,68,10.8,26000,5500000
1763,Leonel Miranda,173,70,26,Right,75,78,76,69.67,70.6,74.67,72.86,66.38,11.8,18000,7500000
1764,Francisco Pizzini,179,74,27,Right,75,76,78.5,32.67,59.6,70.67,74.43,64.75,9.6,19500,6500000
1765,Christian Cueva,168,61,28,Right,75,75,76,35.67,61,70.67,72.86,63.75,9.2,15500,5500000
1766,Postigo,185,78,31,Right,75,75,59,76.33,64,58.33,69.14,42.62,10,20000,3800000
1767,Stefan Medina,180,72,28,Right,75,75,68.5,74.67,71.2,67.33,74.14,51.75,12.8,35000,5000000
1768,Juan Angulo,180,72,32,Right,75,75,69,74,65.6,73,75,58.25,11.2,15000,4100000
1769,Stiven Mendoza,171,70,28,Left,75,75,78.5,24.67,61.2,63.33,80.43,65.38,11.6,7400,5500000
1770,Andrés Ricaurte,182,75,28,Left,75,75,75,64,67.8,76.33,70.14,59,11,9000,5500000
1771,Felipe Campos,179,79,26,Right,75,78,62.5,71.33,61.8,70.33,80,48,13,15000,7000000
1772,Michael Rangel,185,80,29,Right,75,75,69,34,60.8,53,67.71,74.12,10.4,18500,5500000
1773,Felipe Pardo,178,80,30,Right,75,75,75,33,64.6,71,79.57,71.75,10.6,21500,5500000
1774,Sergio Otálvaro,176,75,33,Right,75,75,68,71.67,67.8,74,74.43,50.12,11,15000,2900000
1775,Nicolás Vikonis,184,86,36,Left,75,75,19,14.33,40,21.67,46,20.25,73.4,4400,140000
1776,Johan Mojica,185,73,28,Left,75,75,73.5,71,70.8,72.33,78.29,63.75,11.8,9700,5500000
1777,Helton Leite,196,92,29,Right,75,77,15,10.33,27.2,19.67,36.29,16.75,73,10000,4700000
1778,Ryan Christie,178,71,25,Left,75,79,76,63.67,72.8,71,76.71,68.5,9.8,44000,8000000
1779,Ben Pearson,176,71,25,Right,75,79,71,74.33,72.6,65,77.71,46.38,11.8,24000,7000000
1780,Nabil Bentaleb,187,78,25,Left,75,79,80,65,72.6,72.67,69,69.5,11.8,24000,8000000
1781,Laurent Depoitre,191,91,31,Right,75,75,69.5,39.67,67.6,60,63.14,64.62,10,23000,4800000
1782,Jorrit Hendrix,181,75,25,Left,75,78,70,73,72.4,70.67,71.57,57,10.6,14500,6500000
1783,Mateo Pavlović,196,94,30,Right,75,75,58,74,68.8,53,51.57,57.25,10.8,20000,4600000
1784,Jo Hyeon Woo,189,75,29,Right,75,77,15,21,36.4,20.67,45.57,20.38,71.8,7400,4800000
1785,Tyrone Mings,196,77,27,Left,75,78,67,74.67,71.4,69.33,66.57,47.88,10.4,44000,6500000
1786,Ivan Cavaleiro,175,80,26,Right,75,76,77,35.67,61.8,67.33,73.71,68.5,12.4,85000,6500000
1787,Yannick Gerhardt,184,81,26,Left,75,78,77,74.33,74,74,68,61.88,10,38000,7500000
1788,Dominik Kohr,185,81,26,Right,75,77,72,75.67,70.6,60.33,77.43,56.62,8.6,23000,6000000
1789,Pione Sisto,171,64,25,Right,75,78,82,46,60,69.67,70.57,69.25,10.4,27000,7500000
1790,Robert Berić,188,82,29,Right,75,75,70.5,30.33,67,63.33,63.86,69.88,14,9700,5500000
1791,Rani Khedira,188,84,26,Right,75,78,62.5,74.33,68.2,61.67,64.86,46.38,10.6,23000,6500000
1792,Janik Haberer,186,76,26,Right,75,76,76.5,60.33,70.2,69.67,65.57,61.75,13.6,23000,6500000
1793,Mark Flekken,194,90,27,Right,75,77,23,16,31,23,41.71,20.25,74,17000,5000000
1794,Pere Pons,177,70,27,Right,75,76,75.5,70,72.2,72,67,56.75,10.2,22000,6500000
1795,Sofiane Boufal,175,67,27,Right,75,75,84.5,29.33,54.2,68.67,66.29,63.75,11.2,46000,6000000
1796,Ramón Azeez,170,67,27,Right,75,78,71.5,72,68.2,69,74.14,56,10,21500,6500000
1797,Fei Nanduo,174,63,27,Left,75,75,73.5,40,63.6,73,76.86,65.75,9.2,14500,6000000
1798,Frederico Venâncio,186,81,27,Right,75,78,55,76,64.4,52,62.86,38.75,11.4,9800,6500000
1799,Opa Nguette,182,76,26,Right,75,76,77.5,38.33,60.4,66.67,74.29,62.75,9,19000,6500000
1800,Chancel Mbemba,182,82,26,Right,75,78,63.5,75.67,69.6,61.33,71.43,46,10.6,11000,6500000
1801,Abdoulaye Touré,188,84,26,Right,75,78,68.5,75.67,65.2,63,51.71,56.5,9.6,22000,6500000
1802,Albert Rusnák,175,73,26,Right,75,78,75,46,63.4,74.67,67.57,69.5,10.6,8200,7500000
1803,João Teixeira,177,69,27,Right,75,76,78,36.67,56.6,71.33,65.43,60,15,13500,6500000
1804,Cristian Pellerano,182,74,38,Right,75,75,65.5,67.67,69,68.67,62.57,62.12,8,11000,1100000
1805,Pierrick Capelle,181,73,33,Left,75,75,75,69.67,72,75,69,71.12,12.4,22000,3500000
1806,Dimitrios Siovas,192,83,32,Left,75,75,65.5,73.67,67,58.33,53.29,48.75,10.8,20000,3800000
1807,Abdul Rahman Baba,180,72,26,Left,75,78,74.5,72.67,70,71.67,73.71,49.25,10,60000,7000000
1808,Rubén Sobrino,185,73,28,Right,75,75,76,34.33,62.4,59.33,70.86,71.12,10.8,34000,6000000
1809,Christopher Jullien,196,88,27,Right,75,78,60,74,68.6,63.67,70,48.5,10.6,42000,6500000
1810,Andreas Pereira,178,71,24,Right,75,78,77.5,66,72.2,76.33,70.71,72.5,10.6,70000,7500000
1811,Christophe Hérelle,191,79,28,Right,75,76,62.5,76.33,69.2,66.67,67.86,50.75,12.8,17000,5500000
1812,Marius Müller,192,92,27,Right,75,79,15,14.67,29.4,16.33,45.29,17,74,11500,6000000
1813,Petros Mantalos,176,73,29,Right,75,75,78.5,47,66.6,75,68.71,66.38,10.2,17500,5500000
1814,Matías Dituro,191,86,33,Right,75,75,18,16,40.4,23.33,47.14,20.5,74.6,12000,1800000
1815,Lucas Lima,178,72,28,Left,75,75,72,74.33,69.2,72.67,74.71,60.88,12,33000,5000000
1816,Kaan Ayhan,184,84,25,Right,75,78,68.5,74.67,71,71,69.43,63,11.6,25000,6500000
1817,Filipe Augusto,183,77,27,Left,75,76,76,66.67,75.4,74.67,70.14,64.62,10.4,11000,6500000
1818,Adam Webster,191,75,25,Right,75,79,70,74.67,64,64.33,69.14,34.25,10.2,42000,7000000
1819,Eduardo Vargas,174,81,30,Right,75,75,78.5,38.33,65.6,69,75.86,71.62,10.8,40000,5500000
1820,Pablo Marí,193,87,27,Left,75,78,50.5,73.33,65.4,54.67,60.86,41.12,10.4,55000,6500000
1821,Solly March,180,77,26,Left,75,76,77.5,59,59.8,72.67,67,62.12,11,46000,6500000
1822,Dominique Heintz,188,90,27,Left,75,77,60.5,74.67,67.6,60.67,64.71,44.62,12,21000,6000000
1823,Luciano Aued,178,69,33,Left,75,75,77,66.33,69.2,74.33,64.71,66.12,8.6,16500,3500000
1824,Sam Johnstone,193,85,27,Right,75,79,17,19.67,30,26.33,45.86,23.38,74.6,50000,6000000
1825,Calum Chambers,182,87,25,Right,75,80,70.5,75.33,68.6,71.67,69.71,56.88,11.2,55000,7500000
1826,Jed Wallace,178,70,26,Right,75,76,75.5,45.67,73,68.67,73,73,11.4,15000,6500000
1827,Amin Younes,168,71,27,Right,75,75,86,32.67,62.6,64.33,66.57,58.88,13,55000,6000000
1828,Silviu Lung,189,78,31,Right,75,75,20,14.33,40.8,23.33,45.43,20,72.6,11000,3000000
1829,Leonardo Pavoletti,188,85,31,Right,75,75,70,29,64.6,45.67,61.14,66.38,11.2,31000,4800000
1830,Lucas Castro,182,76,31,Right,75,75,79.5,64,72,77.33,66.71,68.25,8.4,16500,4600000
1831,Milan Borjan,196,84,32,Right,75,75,25.5,21.67,43,33.67,51.29,22,73.6,,
1832,Karim Rekik,186,84,25,Left,75,79,61.5,76.67,67.8,59.33,71,43.25,11,33000,7000000
1833,Fayçal Fajr,178,71,32,Right,75,75,77.5,68,69,78.67,59.86,70.88,12.4,17500,4600000
1834,Luo Guofu,176,72,32,Right,75,75,76.5,37,66.2,72,72.57,73.62,11,14500,4600000
1835,Brice Samba,186,79,26,Left,75,79,17,12.67,35.8,20.67,55.29,18,73.8,33000,6000000
1836,Renato Ibarra,175,69,29,Right,75,75,70,51.67,70,70,70,70,10,36000,5500000
1837,Jürgen Locadia,185,87,26,Right,75,78,74,31.33,66.4,71,69.43,71.62,9.6,50000,7500000
1838,Paul Dummett,183,82,29,Left,75,76,67.5,77.67,68.8,67.33,69,46.5,12.6,34000,5500000
1839,Luís Neto,185,73,32,Right,75,75,48,76.33,68.6,57.67,66.43,46.5,12.2,11500,3600000
1840,Baptiste Reynet,185,90,29,Right,75,75,16,11.67,40,26.67,46.14,20.5,74.4,17500,3800000
1841,Gabriel Hauche,168,71,33,Right,75,75,74,44,63.4,67.67,77.29,69,11,15000,3500000
1842,Mohamed Elyounoussi,178,70,26,Right,75,76,78.5,54.67,62.6,70,75,68.25,9.4,44000,6500000
1843,Dimitri Foulquier,183,78,27,Right,75,75,75,74.33,71.8,73.33,75,56.5,9.6,23500,6000000
1844,Diego Chará,172,68,34,Right,75,75,70.5,73,73.6,65.33,77.86,59.62,11.2,7900,1900000
1845,Fabián Castillo,174,74,28,Right,75,75,80.5,40.67,64.4,63,78.29,66.12,10.6,21500,5500000
1846,Jack Stephens,185,75,26,Right,75,79,67.5,76.67,66.8,61.33,63.43,49.62,11.4,42000,7000000
1847,Rodrigo Ely,188,83,26,Right,75,79,53.5,76,62,50.67,59.71,34.12,10.4,20000,7000000
1848,Abdoulay Diaby,173,66,29,Left,75,75,71,33,65.8,67,83.57,66,10,13500,5500000
1849,Darlington Nagbe,175,75,30,Right,75,75,81,62.33,69,68.33,76.71,66.5,9.2,9000,5500000
1850,Juan Sánchez Miño,177,78,30,Left,75,75,76,71.67,72.6,78.33,70.71,71,11.8,17500,4800000
1851,Andreas Cornelius,193,91,27,Left,75,76,70,30.67,64.4,54.67,68,67.25,10.4,47000,6500000
1852,Robbie Brady,179,77,28,Left,75,75,76.5,67.33,69,75.33,69.29,71.62,9.4,48000,5500000
1853,Marcos Rojo,187,85,30,Left,75,75,64.5,74.33,71.6,71,67.43,62.25,10.4,75000,4600000
1854,Cristiano Biraghi,185,78,28,Left,75,75,75,72.67,73.2,77.33,72.71,64,9.8,43000,6000000
1855,Nicolas De Préville,178,79,29,Right,75,75,76,32,70,72,71.29,73.62,10.4,32000,5500000
1856,Riccardo Saponara,184,73,28,Right,75,75,83,39.33,59,74.67,63.71,67.62,4.2,45000,5500000
1857,Mauro Quiroga,187,78,30,Left,75,75,69.5,21.33,64.2,49,70.86,66.88,10.8,17500,5500000
1858,Yevhen Konoplyanka,178,80,31,Right,75,75,78.5,27.33,61.6,68.33,73.43,71.25,9.8,16500,5500000
1859,Pulido,186,72,29,Right,75,76,53.5,75,64,54.33,59,46.25,9,21000,5000000
1860,Jeff Hendrick,183,84,28,Right,75,75,76.5,69.67,73.6,74.67,71.57,67.88,10,37000,5500000
1861,Adam Maher,175,76,27,Right,75,76,77.5,62.33,69.2,77,67.86,69.25,9.6,16000,6500000
1862,Stefan Ortega,185,88,27,Right,75,78,29.5,18.67,40.4,36.33,55.57,21.5,75,17000,5500000
1863,Arbilla,178,76,33,Right,75,75,68.5,73.33,71.4,74,66,66.12,11.8,23000,2700000
1864,Jesse Joronen,197,89,27,Right,75,77,16,15.67,41.4,20,43.43,18.38,73.2,12000,5000000
1865,Pablo Hernández,185,81,33,Left,75,75,75,62.33,74.2,71.33,63.29,69.62,11,18000,3500000
1866,Anders Christiansen,174,75,30,Right,75,75,76,66,74.4,71.67,75.71,68.38,9,8800,5500000
1867,Marco van Ginkel,186,82,27,Right,75,76,77.5,70.67,71.8,77.33,63.43,74.75,11.6,65000,6500000
1868,Ramiro Funes Mori,186,79,29,Left,75,76,66.5,75.67,67.8,66,65.57,53.38,9.6,26500,5000000
1869,Matthew Lowton,180,78,31,Right,75,75,72.5,75.67,72,74.33,70.14,62.5,8.6,42000,4100000
1870,André André,174,70,31,Right,75,75,77,70.67,75.6,75,66.86,70.5,10.2,11000,5500000
1871,Oriol Romeu,183,83,29,Right,75,75,64.5,76,71.2,61.33,55.71,48.5,12.6,44000,4900000
1872,Sergio Álvarez,183,74,28,Right,75,76,68,70.67,73.4,67,68,60.12,13,24000,5500000
1873,Nampalys Mendy,167,73,28,Right,75,75,74,74.33,70,72.33,72,57.62,12.4,60000,4900000
1874,Saphir Taïder,180,79,28,Right,75,75,75,64,72.4,73.33,71.43,70.62,11.6,9000,5500000
1875,Manolo Gabbiadini,181,75,28,Left,75,75,78,21.67,59.8,68.67,64.57,75.38,8.8,21000,6000000
1876,Zakaria Labyad,175,65,27,Right,75,76,80.5,33.33,56.8,72.67,65.71,74.75,12,16500,6500000
1877,Dani Rodríguez,178,72,32,Right,75,75,74,62.67,65.4,72.33,75.71,65.5,10.8,9900,4500000
1878,Franco Jara,180,77,32,Right,75,75,75.5,25.67,61,68,72.14,70.12,11.6,9400,4800000
1879,Dan Burn,198,87,28,Left,75,76,61.5,75,65.6,63.33,57.57,43.38,10.6,46000,5500000
1880,Jens Toornstra,178,74,31,Right,75,75,73,61.33,72,76.33,66.14,72.25,11.4,13500,4600000
1881,Juanmi,172,69,27,Right,75,75,76.5,26,61.4,70,68.14,68.25,9.4,21500,6000000
1882,Oğuzhan Özyakup,180,75,28,Right,75,75,79,60,69.4,77.33,68.71,70.62,10.8,55000,6000000
1883,Mexer,188,79,32,Right,75,75,64,74.67,68,57.33,67.29,50.38,10.6,26000,3800000
1884,Dorlan Pabón,170,74,32,Right,75,75,71,34.33,68.4,72.33,78,71,12.8,37000,4500000
1885,James Tavernier,180,75,28,Right,75,75,73.5,68.67,68,72,81.57,69.62,11.8,44000,5000000
1886,Florian Kainz,176,71,27,Right,75,75,76.5,37,57.6,72.33,71.14,68.25,11.2,25500,6000000
1887,Tiago Pinto,177,70,32,Left,75,75,75,71.33,69.4,71,76.43,62.25,11.6,22500,3900000
1888,Phil Jones,185,71,28,Right,75,75,55.5,75.67,68.2,64.33,59.86,51.25,10.2,80000,4800000
1889,Bill Hamid,191,102,29,Right,75,77,16.5,16.33,33.2,25.33,48.29,20,73.6,6700,4700000
1890,Florent Hanin,177,73,30,Left,75,75,74,70.67,70.4,70.33,76.57,47.12,10.4,9400,4800000
1891,Borja García,175,72,29,Right,75,75,74.5,57.33,65.6,74.33,74.57,63.62,12.6,23000,5500000
1892,Yuto Nagatomo,170,68,34,Right,75,75,67,73,68.8,68.33,77.29,50,12.2,30000,2900000
1893,Pontus Jansson,194,86,29,Right,75,76,65.5,75.33,65.2,53,60.29,48.75,8.2,38000,5000000
1894,Daniel Didavi,180,77,30,Left,75,75,78,48,68,74,71.14,74.88,10.6,23000,5500000
1895,Filip Đuričić,181,75,28,Right,75,75,77.5,41,60.6,70.67,68,67,9.6,30000,5500000
1896,Conor Hourihane,180,62,29,Left,75,75,69.5,65.33,71.4,75,71.43,68.75,10.2,50000,5500000
1897,Osmar,192,86,32,Left,75,75,61.5,72.33,65.6,69,62.86,63.12,11.4,11000,3700000
1898,Portillo,169,60,30,Right,75,75,76,53.67,66.4,75.67,67,66.62,12.8,25000,5500000
1899,Arnaud Souquet,179,74,28,Right,75,75,72.5,72.33,70.2,72.67,69.86,57.12,11.4,27500,5000000
1900,Nick Viergever,183,77,31,Left,75,75,67.5,76.33,71.2,68.67,71.57,52.25,9.2,15000,4600000
1901,Haris Seferović,189,85,28,Left,75,75,71,43.33,71,71,72.57,71,11.2,14500,6000000
1902,Christopher Trimmel,189,82,33,Right,75,75,68.5,72,70.2,73,69.29,62.38,10.6,25000,2900000
1903,Iván Pillud,178,82,34,Right,75,75,70.5,74.67,70.2,68.33,74.29,60.5,11,16500,2100000
1904,Jens Stryger Larsen,182,82,29,Right,75,75,73,70.67,71.8,74,77.71,58,8.6,17500,5500000
1905,Steve Cook,185,82,29,Right,75,75,58.5,76,65.6,58,61.57,41.62,11.8,13500,4700000
1906,Cenk Tosun,183,78,29,Right,75,75,73,27.33,66.4,64.67,70.57,75.62,11.8,70000,5500000
1907,Luis Miguel Rodríguez,168,71,35,Right,75,75,77.5,24,66,72,66.86,74.38,10.2,11500,2400000
1908,Allan Nyom,189,80,32,Right,75,75,73,72.67,74,75,75.29,55.5,10.4,25000,4500000
1909,Fabián Rinaudo,176,74,33,Right,75,75,71.5,74,73,71,70,61.38,13.2,15000,2800000
1910,Sergio Padt,197,85,30,Right,75,75,26,12.67,36,34,45.29,22.62,73.2,8200,3700000
1911,Javier Aquino,168,62,30,Right,75,75,76.5,38.67,62,70,76.86,62.75,10.8,40000,5500000
1912,Vladislav Ignatiev,180,72,33,Right,75,75,71.5,72,68.6,71.67,71,64.5,10.6,15000,2900000
1913,Georgiy Schennikov,178,75,29,Left,75,75,69.5,72.33,69.2,68.33,74.14,57.5,13.8,16000,4900000
1914,Néstor Araújo,188,87,29,Right,75,76,61,76,62.6,56.67,69.57,48.25,8.6,20500,5500000
1915,Mats Rits,178,72,27,Right,75,76,71.5,71,74.4,72.33,72,64.75,12.2,23000,6500000
1916,Yūya Ōsako,182,71,30,Right,75,75,78,41,63.6,58.33,68.57,68.75,10.2,27500,5500000
1917,Sébastien Corchia,175,67,29,Right,75,75,74.5,75.33,71.4,74.33,69,69.62,9.2,22500,4900000
1918,Lago Júnior,180,79,29,Right,75,75,77,27.33,54.4,64,83.14,62.25,10.6,10500,5500000
1919,Dídac Vilà,185,74,31,Left,75,75,74,73.33,72.8,72,68.14,53.62,8.8,8500,4100000
1920,Tomás Rincón,177,76,32,Right,75,75,75.5,76,75,73,74.71,58.12,11,37000,4400000
1921,Osvaldo Alonso,180,70,34,Right,75,75,74,72,73.6,69,66.86,65.12,12,7900,1900000
1922,Adam Smith,180,78,29,Right,75,75,73.5,75.67,70.6,70,68.29,61,9.4,13500,4900000
1923,Peter Pekarík,177,73,33,Right,75,75,74,78,67.8,69,67,43.62,11.6,35000,2900000
1924,Darwin Quintero,166,66,33,Right,75,75,78.5,24.33,65,69,76.43,67.25,10.2,8600,4500000
1925,Stefan Frei,191,88,34,Right,75,75,22,14.67,38.8,26.67,52.71,18.75,73.6,6400,950000
1926,Ike Opara,188,82,31,Right,75,75,53,72,68,52,81.29,46.25,10.6,7900,3800000
1927,Kamil Glik,190,80,32,Right,75,75,53.5,74.33,65.6,51.67,54.43,37.5,9.4,16000,3600000
1928,Tony Jantschke,177,76,30,Right,75,75,65,77.67,73.6,68.33,63.71,45.75,8.6,29500,4600000
1929,Tom Cleverley,175,67,31,Right,75,75,74.5,59.67,71,76,64.86,65.25,12,18000,5500000
1930,Davide Santon,187,77,29,Right,75,75,75,75.33,72.8,73.67,65.86,60.5,12.4,40000,4900000
1931,Bastian Oczipka,185,85,31,Left,75,75,72,76,71.2,74.67,69,63.12,9.8,23000,4100000
1932,Dennis Diekmeier,188,79,30,Right,75,75,67.5,71.33,67.2,68,73.71,48.12,9.6,8200,4800000
1933,Nélson Oliveira,186,82,29,Right,75,75,73,32,66.4,64.33,70.86,70.5,7.8,18500,6000000
1934,Yannick Bolasie,185,84,31,Right,75,75,80.5,26.67,65.6,69.33,76.71,64.75,9.8,70000,4700000
1935,Serdar Aziz,183,79,29,Right,75,76,55,74.67,65.6,59.67,72,41,10.8,50000,5000000
1936,Eloy Room,188,81,31,Right,75,75,19.5,15.67,36.8,35.67,49.86,21.38,73.6,6400,3000000
1937,Aleksandar Dragović,186,84,29,Right,75,76,64,75.67,72.8,59.33,69.43,54.25,9.8,46000,5000000
1938,Daniel Brosinski,178,70,32,Right,75,75,70,75,69.8,70.67,73.86,69.38,11.2,23000,4100000
1939,Cristian Álvarez,186,83,34,Right,75,75,17.5,13.67,37.8,21.67,51.57,18.25,74.6,8000,950000
1940,Miguel Lopes,182,83,33,Right,75,75,72,72.67,70.8,72,72,56.25,12,13500,2900000
1941,Diogo Viana,174,69,30,Right,75,75,76.5,72.33,69.8,70.33,72.57,66.75,13,13000,4800000
1942,Matt Phillips,183,75,29,Right,75,75,74.5,42.67,59.2,71.33,73.43,64.5,13.2,70000,5500000
1943,Daryl Janmaat,185,80,31,Right,75,75,75.5,73.33,72,73.67,67.86,65.38,10,16500,4800000
1944,Jorge Hernández,171,78,31,Right,75,75,70,70.67,71.8,69.67,73.14,65.25,10,15500,3900000
